TIME,NODEUUID,BLEUUID,RSSI,PACKETID
20:47:2,123:231:213:90:88:10,54:146:176:171:98:36,96,5:2:12:4:5:6:42:88
20:47:4,123:231:213:90:88:10,54:146:176:171:98:36,91,5:2:12:4:5:6:42:88
20:47:5,123:231:213:90:88:10,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
20:47:5,123:231:213:90:88:10,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
20:47:6,123:231:213:90:88:10,54:146:176:171:98:36,92,5:2:12:4:5:6:42:88
20:47:7,123:231:213:90:88:10,54:146:176:171:98:36,90,5:2:12:4:5:6:42:88
20:47:8,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:47:8,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:47:9,123:231:213:90:88:10,54:146:176:171:98:36,93,5:2:12:4:5:6:42:88
20:47:9,123:231:213:90:88:10,54:146:176:171:98:36,90,5:2:12:4:5:6:42:88
20:47:10,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:47:10,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:47:11,123:231:213:90:88:10,54:146:176:171:98:36,86,5:2:12:4:5:6:42:88
20:47:11,123:231:213:90:88:10,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
20:47:12,123:231:213:90:88:10,54:146:176:171:98:36,86,5:2:12:4:5:6:42:88
20:47:12,123:231:213:90:88:10,54:146:176:171:98:36,86,5:2:12:4:5:6:42:88
20:47:13,123:231:213:90:88:10,54:146:176:171:98:36,89,5:2:12:4:5:6:42:88
20:47:13,123:231:213:90:88:10,54:146:176:171:98:36,89,5:2:12:4:5:6:42:88
20:47:14,123:231:213:90:88:10,54:146:176:171:98:36,89,5:2:12:4:5:6:42:88
20:47:14,123:231:213:90:88:10,54:146:176:171:98:36,90,5:2:12:4:5:6:42:88
20:47:19,123:231:213:90:88:10,54:146:176:171:98:36,88,5:2:12:4:5:6:42:88
20:47:39,123:231:213:90:88:10,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
20:47:40,123:231:213:90:88:10,54:146:176:171:98:36,86,5:2:12:4:5:6:42:88
20:47:40,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:47:40,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:47:41,123:231:213:90:88:10,54:146:176:171:98:36,88,5:2:12:4:5:6:42:88
20:47:41,123:231:213:90:88:10,54:146:176:171:98:36,88,5:2:12:4:5:6:42:88
20:47:42,123:231:213:90:88:10,54:146:176:171:98:36,89,5:2:12:4:5:6:42:88
20:47:42,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:47:43,123:231:213:90:88:10,54:146:176:171:98:36,92,5:2:12:4:5:6:42:88
20:47:44,123:231:213:90:88:10,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
20:47:45,123:231:213:90:88:10,54:146:176:171:98:36,89,5:2:12:4:5:6:42:88
20:47:45,123:231:213:90:88:10,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
20:47:46,123:231:213:90:88:10,54:146:176:171:98:36,88,5:2:12:4:5:6:42:88
20:47:46,123:231:213:90:88:10,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
20:47:46,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:47:47,123:231:213:90:88:10,54:146:176:171:98:36,89,5:2:12:4:5:6:42:88
20:47:48,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:47:48,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:47:48,123:231:213:90:88:10,54:146:176:171:98:36,88,5:2:12:4:5:6:42:88
20:47:48,123:231:213:90:88:10,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
20:47:49,123:231:213:90:88:10,54:146:176:171:98:36,94,5:2:12:4:5:6:42:88
20:47:49,123:231:213:90:88:10,54:146:176:171:98:36,92,5:2:12:4:5:6:42:88
20:47:49,123:231:213:90:88:10,54:146:176:171:98:36,90,5:2:12:4:5:6:42:88
20:47:49,123:231:213:90:88:10,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
20:47:50,123:231:213:90:88:10,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
20:47:50,123:231:213:90:88:10,54:146:176:171:98:36,85,5:2:12:4:5:6:42:88
20:47:50,123:231:213:90:88:10,54:146:176:171:98:36,86,5:2:12:4:5:6:42:88
20:47:51,123:231:213:90:88:10,54:146:176:171:98:36,85,5:2:12:4:5:6:42:88
