TIME,NODEUUID,BLEUUID,RSSI,PACKETID
21:5:7,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
21:5:7,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
21:5:7,123:231:213:90:88:10,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
21:5:7,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
21:5:7,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
21:5:8,123:231:213:90:88:10,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
21:5:8,123:231:213:90:88:10,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
21:5:8,123:231:213:90:88:10,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
21:5:8,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
21:5:8,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
21:5:9,123:231:213:90:88:10,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
21:5:9,123:231:213:90:88:10,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
21:5:9,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
21:5:9,123:231:213:90:88:10,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
21:5:10,123:231:213:90:88:10,54:146:176:171:98:36,79,5:2:12:4:5:6:42:88
21:5:10,123:231:213:90:88:10,54:146:176:171:98:36,75,5:2:12:4:5:6:42:88
21:5:10,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
21:5:11,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
21:5:11,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
21:5:11,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
21:5:11,123:231:213:90:88:10,54:146:176:171:98:36,80,5:2:12:4:5:6:42:88
21:5:11,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
21:5:12,123:231:213:90:88:10,54:146:176:171:98:36,79,5:2:12:4:5:6:42:88
21:5:12,123:231:213:90:88:10,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
21:5:12,123:231:213:90:88:10,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
21:5:12,123:231:213:90:88:10,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
21:5:12,123:231:213:90:88:10,54:146:176:171:98:36,78,5:2:12:4:5:6:42:88
