TIME,NODEUUID,BLEUUID,RSSI,PACKETID
22:25:2,123:231:213:90:88:10,125:182:238:69:148:123,79,5:2:12:4:5:6:42:88
22:25:7,123:231:213:90:88:10,125:182:238:69:148:123,79,5:2:12:4:5:6:42:88
22:25:7,123:231:213:90:88:10,125:182:238:69:148:123,80,5:2:12:4:5:6:42:88
22:25:30,123:231:213:90:88:10,125:182:238:69:148:123,73,5:2:12:4:5:6:42:88
22:25:32,123:231:213:90:88:10,125:182:238:69:148:123,74,5:2:12:4:5:6:42:88
22:25:56,123:231:213:90:88:10,125:182:238:69:148:123,73,5:2:12:4:5:6:42:88
22:25:58,123:231:213:90:88:10,125:182:238:69:148:123,67,5:2:12:4:5:6:42:88
22:26:0,123:231:213:90:88:10,125:182:238:69:148:123,67,5:2:12:4:5:6:42:88
22:26:2,123:231:213:90:88:10,125:182:238:69:148:123,67,5:2:12:4:5:6:42:88
22:26:38,123:231:213:90:88:10,125:182:238:69:148:123,82,5:2:12:4:5:6:42:88
22:26:41,123:231:213:90:88:10,125:182:238:69:148:123,79,5:2:12:4:5:6:42:88
22:27:13,123:231:213:90:88:10,125:182:238:69:148:123,79,5:2:12:4:5:6:42:88
22:27:15,123:231:213:90:88:10,125:182:238:69:148:123,74,5:2:12:4:5:6:42:88
