TIME,NODEUUID,BLEUUID,RSSI,PACKETID
21:32:6,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:6,123:231:213:90:88:13,220:0:240:63:1:0,224,5:2:12:4:5:6:42:88
21:32:6,123:231:213:90:88:13,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
21:32:6,123:231:213:90:88:13,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:13,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:13,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:13,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
21:32:10,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:10,123:231:213:90:88:13,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
21:32:10,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:10,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:32:11,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:11,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:11,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:32:11,123:231:213:90:88:13,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
21:32:11,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:12,123:231:213:90:88:13,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:32:12,123:231:213:90:88:13,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
21:32:12,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:12,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:14,123:231:213:90:88:13,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
21:32:14,123:231:213:90:88:13,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:14,123:231:213:90:88:13,234:210:11:40:111:36,89,5:2:12:4:5:6:42:88
21:32:14,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:15,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:15,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:15,123:231:213:90:88:13,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
21:32:15,123:231:213:90:88:13,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:16,123:231:213:90:88:13,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:36,123:231:213:90:88:13,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
21:32:36,123:231:213:90:88:13,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
