TIME,NODEUUID,BLEUUID,RSSI,PACKETID
21:30:6,123:231:213:90:88:10,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:30:8,123:231:213:90:88:10,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
21:30:41,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:30:41,123:231:213:90:88:10,0:0:0:0:0:0,0,5:2:12:4:5:6:42:88
21:30:42,123:231:213:90:88:10,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
21:30:42,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:30:42,123:231:213:90:88:10,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:30:42,123:231:213:90:88:10,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
21:30:43,123:231:213:90:88:10,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
21:30:43,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:30:43,123:231:213:90:88:10,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
21:30:43,123:231:213:90:88:10,220:0:240:63:1:0,224,5:2:12:4:5:6:42:88
21:30:43,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:30:44,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:30:44,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:30:44,123:231:213:90:88:10,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
21:30:44,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:30:44,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:30:45,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:30:45,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:30:45,123:231:213:90:88:10,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:30:45,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:30:45,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:30:46,123:231:213:90:88:10,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:31:6,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:31:6,123:231:213:90:88:10,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:31:7,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:7,123:231:213:90:88:10,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:31:7,123:231:213:90:88:10,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:31:7,123:231:213:90:88:10,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
21:31:7,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:31:8,123:231:213:90:88:10,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:31:8,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:8,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:8,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:9,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:31:9,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:9,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:9,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:9,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:11,123:231:213:90:88:10,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
21:31:11,123:231:213:90:88:10,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
21:31:12,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:31:13,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:13,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:13,123:231:213:90:88:10,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
21:31:13,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:31:13,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:14,123:231:213:90:88:10,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
21:31:14,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:14,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:15,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:15,123:231:213:90:88:10,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
21:31:15,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:15,123:231:213:90:88:10,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
21:31:15,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:31:15,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:16,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:36,123:231:213:90:88:10,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
21:31:36,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:36,123:231:213:90:88:10,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:31:36,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:37,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:37,123:231:213:90:88:10,0:0:0:0:0:0,0,5:2:12:4:5:6:42:88
21:31:37,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:37,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:37,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:38,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:38,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:31:38,123:231:213:90:88:10,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:31:39,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:39,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:31:39,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:39,123:231:213:90:88:10,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:31:39,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:39,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:31:40,123:231:213:90:88:10,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:31:40,123:231:213:90:88:10,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:31:40,123:231:213:90:88:10,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:31:41,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:41,123:231:213:90:88:10,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
21:31:41,123:231:213:90:88:10,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:31:41,123:231:213:90:88:10,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
21:31:41,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:31:42,123:231:213:90:88:10,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:31:42,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:42,123:231:213:90:88:10,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:31:42,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:31:44,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:31:44,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:31:45,123:231:213:90:88:10,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:31:47,123:231:213:90:88:10,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
21:32:6,123:231:213:90:88:10,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
21:32:6,123:231:213:90:88:10,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:6,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:32:7,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:7,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:32:7,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:7,123:231:213:90:88:10,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:32:7,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:32:8,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:32:8,123:231:213:90:88:10,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:32:8,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:32:8,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:10,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:10,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:32:10,123:231:213:90:88:10,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:32:10,123:231:213:90:88:10,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:32:10,123:231:213:90:88:10,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
21:32:10,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:32:11,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
