TIME,NODEUUID,BLEUUID,RSSI,PACKETID
15:15:39,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:16:24,123:231:213:90:88:12,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
15:17:18,123:231:213:90:88:12,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
15:18:1,123:231:213:90:88:12,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
15:18:49,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
15:19:40,123:231:213:90:88:12,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
15:20:25,123:231:213:90:88:12,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
15:21:15,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:22:4,123:231:213:90:88:12,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
15:22:49,123:231:213:90:88:12,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
15:23:38,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:24:27,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:25:17,123:231:213:90:88:12,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
15:26:2,123:231:213:90:88:12,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
15:26:51,123:231:213:90:88:12,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
15:27:41,123:231:213:90:88:12,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
15:28:29,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:29:17,123:231:213:90:88:12,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
15:30:7,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
15:30:51,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
15:31:40,123:231:213:90:88:12,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
15:32:30,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:33:19,123:231:213:90:88:12,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
15:34:8,123:231:213:90:88:12,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
15:34:53,123:231:213:90:88:12,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
15:35:41,123:231:213:90:88:12,234:210:11:40:111:36,72,5:2:12:4:5:6:42:88
15:36:30,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:37:17,123:231:213:90:88:12,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
15:38:6,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
15:38:55,123:231:213:90:88:12,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
15:39:45,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
15:40:31,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:41:21,123:231:213:90:88:12,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
15:42:6,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:42:59,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:43:43,123:231:213:90:88:12,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
15:44:33,123:231:213:90:88:12,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
15:45:19,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
15:46:11,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
15:47:0,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
15:47:45,123:231:213:90:88:12,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
15:48:34,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
15:49:21,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:50:12,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:50:59,123:231:213:90:88:12,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
15:51:52,123:231:213:90:88:12,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
15:52:34,123:231:213:90:88:12,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
15:53:21,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
15:54:11,123:231:213:90:88:12,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
15:55:2,123:231:213:90:88:12,234:210:11:40:111:36,89,5:2:12:4:5:6:42:88
15:55:47,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:56:36,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
15:57:23,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:58:14,123:231:213:90:88:12,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
15:59:1,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
15:59:46,123:231:213:90:88:12,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
16:0:39,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
16:1:23,123:231:213:90:88:12,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
16:2:12,123:231:213:90:88:12,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
16:3:0,123:231:213:90:88:12,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
16:3:49,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
16:4:36,123:231:213:90:88:12,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
16:5:24,123:231:213:90:88:12,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
16:6:13,123:231:213:90:88:12,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
16:7:2,123:231:213:90:88:12,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
16:7:50,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
16:8:40,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
16:9:28,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
16:10:17,123:231:213:90:88:12,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
16:11:2,123:231:213:90:88:12,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
16:11:51,123:231:213:90:88:12,234:210:11:40:111:36,86,5:2:12:4:5:6:42:88
16:12:40,123:231:213:90:88:12,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
16:13:30,123:231:213:90:88:12,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
16:14:19,123:231:213:90:88:12,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
16:15:3,123:231:213:90:88:12,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
16:15:52,123:231:213:90:88:12,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
16:16:39,123:231:213:90:88:12,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
16:17:28,123:231:213:90:88:12,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
16:18:19,123:231:213:90:88:12,234:210:11:40:111:36,73,5:2:12:4:5:6:42:88
16:19:5,123:231:213:90:88:12,234:210:11:40:111:36,93,5:2:12:4:5:6:42:88
16:19:55,123:231:213:90:88:12,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
16:20:40,123:231:213:90:88:12,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
