TIME,NODEUUID,BLEUUID,RSSI,PACKETID
15:40:31,123:231:213:90:88:11,234:210:11:40:111:36,72,5:2:12:4:5:6:42:88
15:41:22,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
15:42:11,123:231:213:90:88:11,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
15:43:3,123:231:213:90:88:11,234:210:11:40:111:36,94,5:2:12:4:5:6:42:88
15:43:44,123:231:213:90:88:11,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
15:44:37,123:231:213:90:88:11,234:210:11:40:111:36,90,5:2:12:4:5:6:42:88
15:45:23,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
15:46:11,123:231:213:90:88:11,234:210:11:40:111:36,89,5:2:12:4:5:6:42:88
15:47:0,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
15:47:49,123:231:213:90:88:11,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
15:48:34,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
15:49:21,123:231:213:90:88:11,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
15:50:12,123:231:213:90:88:11,234:210:11:40:111:36,72,5:2:12:4:5:6:42:88
15:50:59,123:231:213:90:88:11,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
15:51:48,123:231:213:90:88:11,234:210:11:40:111:36,91,5:2:12:4:5:6:42:88
15:52:37,123:231:213:90:88:11,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
15:53:31,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
15:54:11,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
15:55:2,123:231:213:90:88:11,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
15:55:47,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
15:56:36,123:231:213:90:88:11,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
15:57:23,123:231:213:90:88:11,234:210:11:40:111:36,89,5:2:12:4:5:6:42:88
15:58:14,123:231:213:90:88:11,234:210:11:40:111:36,72,5:2:12:4:5:6:42:88
15:59:1,123:231:213:90:88:11,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
15:59:50,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
16:0:39,123:231:213:90:88:11,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
16:1:28,123:231:213:90:88:11,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
16:2:16,123:231:213:90:88:11,234:210:11:40:111:36,72,5:2:12:4:5:6:42:88
16:3:4,123:231:213:90:88:11,234:210:11:40:111:36,90,5:2:12:4:5:6:42:88
