TIME,NODEUUID,BLEUUID,RSSI,PACKETID
20:59:50,123:231:213:90:88:11,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
20:59:50,123:231:213:90:88:11,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:59:51,123:231:213:90:88:11,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
20:59:51,123:231:213:90:88:11,54:146:176:171:98:36,70,5:2:12:4:5:6:42:88
20:59:52,123:231:213:90:88:11,54:146:176:171:98:36,79,5:2:12:4:5:6:42:88
20:59:52,123:231:213:90:88:11,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
20:59:53,123:231:213:90:88:11,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
20:59:53,123:231:213:90:88:11,54:146:176:171:98:36,70,5:2:12:4:5:6:42:88
20:59:53,123:231:213:90:88:11,54:146:176:171:98:36,79,5:2:12:4:5:6:42:88
20:59:53,123:231:213:90:88:11,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
20:59:54,123:231:213:90:88:11,54:146:176:171:98:36,70,5:2:12:4:5:6:42:88
20:59:54,123:231:213:90:88:11,54:146:176:171:98:36,70,5:2:12:4:5:6:42:88
20:59:55,123:231:213:90:88:11,54:146:176:171:98:36,69,5:2:12:4:5:6:42:88
20:59:55,123:231:213:90:88:11,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
20:59:55,123:231:213:90:88:11,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
20:59:55,123:231:213:90:88:11,54:146:176:171:98:36,80,5:2:12:4:5:6:42:88
20:59:56,123:231:213:90:88:11,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
20:59:56,123:231:213:90:88:11,54:146:176:171:98:36,68,5:2:12:4:5:6:42:88
20:59:56,123:231:213:90:88:11,54:146:176:171:98:36,69,5:2:12:4:5:6:42:88
20:59:57,123:231:213:90:88:11,54:146:176:171:98:36,69,5:2:12:4:5:6:42:88
20:59:57,123:231:213:90:88:11,54:146:176:171:98:36,79,5:2:12:4:5:6:42:88
20:59:57,123:231:213:90:88:11,54:146:176:171:98:36,69,5:2:12:4:5:6:42:88
20:59:57,123:231:213:90:88:11,54:146:176:171:98:36,69,5:2:12:4:5:6:42:88
20:59:58,123:231:213:90:88:11,54:146:176:171:98:36,69,5:2:12:4:5:6:42:88
20:59:58,123:231:213:90:88:11,54:146:176:171:98:36,70,5:2:12:4:5:6:42:88
20:59:58,123:231:213:90:88:11,54:146:176:171:98:36,69,5:2:12:4:5:6:42:88
20:59:59,123:231:213:90:88:11,54:146:176:171:98:36,70,5:2:12:4:5:6:42:88
20:59:59,123:231:213:90:88:11,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
21:0:0,123:231:213:90:88:11,54:146:176:171:98:36,70,5:2:12:4:5:6:42:88
21:0:0,123:231:213:90:88:11,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
21:0:0,123:231:213:90:88:11,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
21:0:0,123:231:213:90:88:11,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
21:0:0,123:231:213:90:88:11,54:146:176:171:98:36,80,5:2:12:4:5:6:42:88
