TIME,NODEUUID,BLEUUID,RSSI,PACKETID
20:52:52,123:231:213:90:88:10,54:146:176:171:98:36,92,5:2:12:4:5:6:42:88
20:52:52,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:52:52,123:231:213:90:88:10,54:146:176:171:98:36,77,5:2:12:4:5:6:42:88
20:52:52,123:231:213:90:88:10,54:146:176:171:98:36,76,5:2:12:4:5:6:42:88
20:52:53,123:231:213:90:88:10,54:146:176:171:98:36,86,5:2:12:4:5:6:42:88
20:52:53,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:52:53,123:231:213:90:88:10,54:146:176:171:98:36,89,5:2:12:4:5:6:42:88
20:52:53,123:231:213:90:88:10,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
20:52:54,123:231:213:90:88:10,54:146:176:171:98:36,80,5:2:12:4:5:6:42:88
20:52:54,123:231:213:90:88:10,54:146:176:171:98:36,92,5:2:12:4:5:6:42:88
20:52:54,123:231:213:90:88:10,54:146:176:171:98:36,92,5:2:12:4:5:6:42:88
20:52:54,123:231:213:90:88:10,54:146:176:171:98:36,86,5:2:12:4:5:6:42:88
20:52:55,123:231:213:90:88:10,54:146:176:171:98:36,76,5:2:12:4:5:6:42:88
20:52:55,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:52:55,123:231:213:90:88:10,54:146:176:171:98:36,92,5:2:12:4:5:6:42:88
20:52:56,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:52:56,123:231:213:90:88:10,54:146:176:171:98:36,76,5:2:12:4:5:6:42:88
20:52:56,123:231:213:90:88:10,54:146:176:171:98:36,76,5:2:12:4:5:6:42:88
20:52:56,123:231:213:90:88:10,54:146:176:171:98:36,76,5:2:12:4:5:6:42:88
20:52:56,123:231:213:90:88:10,54:146:176:171:98:36,76,5:2:12:4:5:6:42:88
20:52:57,123:231:213:90:88:10,54:146:176:171:98:36,91,5:2:12:4:5:6:42:88
20:52:57,123:231:213:90:88:10,54:146:176:171:98:36,76,5:2:12:4:5:6:42:88
20:52:57,123:231:213:90:88:10,54:146:176:171:98:36,76,5:2:12:4:5:6:42:88
20:52:58,123:231:213:90:88:10,54:146:176:171:98:36,78,5:2:12:4:5:6:42:88
20:52:58,123:231:213:90:88:10,54:146:176:171:98:36,86,5:2:12:4:5:6:42:88
