TIME,NODEUUID,BLEUUID,RSSI,PACKETID
2:4:59,123:231:213:90:88:10,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
2:4:59,123:231:213:90:88:10,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
2:4:59,123:231:213:90:88:10,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
2:4:59,123:231:213:90:88:10,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
2:5:0,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
2:5:0,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
2:5:0,123:231:213:90:88:10,234:210:11:40:111:36,70,5:2:12:4:5:6:42:88
2:5:0,123:231:213:90:88:10,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
2:5:0,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
2:5:1,123:231:213:90:88:10,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
2:5:1,123:231:213:90:88:10,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
2:5:1,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
2:5:6,123:231:213:90:88:10,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
2:5:8,123:231:213:90:88:10,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
2:5:8,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
2:5:8,123:231:213:90:88:10,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
2:5:8,123:231:213:90:88:10,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
2:5:8,123:231:213:90:88:10,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
2:5:8,123:231:213:90:88:10,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
2:5:9,123:231:213:90:88:10,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
2:5:9,123:231:213:90:88:10,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
2:5:9,123:231:213:90:88:10,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
2:5:11,123:231:213:90:88:10,234:210:11:40:111:36,71,5:2:12:4:5:6:42:88
