TIME,NODEUUID,BLEUUID,RSSI,PACKETID
13:47:10,123:231:213:90:88:11,234:210:11:40:111:36,88,5:2:12:4:5:6:42:88
13:47:59,123:231:213:90:88:11,234:210:11:40:111:36,87,5:2:12:4:5:6:42:88
13:48:48,123:231:213:90:88:11,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
13:49:37,123:231:213:90:88:11,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
13:50:26,123:231:213:90:88:11,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
13:52:15,123:231:213:90:88:11,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
13:52:15,123:231:213:90:88:11,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
13:52:50,123:231:213:90:88:11,234:210:11:40:111:36,74,5:2:12:4:5:6:42:88
13:53:35,123:231:213:90:88:11,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
13:54:24,123:231:213:90:88:11,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
13:55:12,123:231:213:90:88:11,234:210:11:40:111:36,94,5:2:12:4:5:6:42:88
13:56:1,123:231:213:90:88:11,234:210:11:40:111:36,72,5:2:12:4:5:6:42:88
13:56:50,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
13:57:39,123:231:213:90:88:11,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
13:58:29,123:231:213:90:88:11,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
13:59:13,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
14:0:2,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
14:0:52,123:231:213:90:88:11,234:210:11:40:111:36,85,5:2:12:4:5:6:42:88
14:1:41,123:231:213:90:88:11,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
14:2:29,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
14:3:16,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
14:4:7,123:231:213:90:88:11,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
14:4:51,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
