TIME,NODEUUID,BLEUUID,RSSI,PACKETID
21:31:45,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:31:46,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:6,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:9,123:231:213:90:88:11,0:0:0:0:0:0,0,5:2:12:4:5:6:42:88
21:32:14,123:231:213:90:88:11,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
21:32:14,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:32:14,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:14,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:32:14,123:231:213:90:88:11,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:32:15,123:231:213:90:88:11,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:32:16,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:32:16,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:32:36,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:32:36,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:36,123:231:213:90:88:11,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:32:37,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:37,123:231:213:90:88:11,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
21:32:37,123:231:213:90:88:11,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
21:32:37,123:231:213:90:88:11,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
21:32:37,123:231:213:90:88:11,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:32:38,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:32:38,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:32:38,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:38,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:40,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:32:44,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:44,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:32:44,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:32:45,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:32:45,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:32:45,123:231:213:90:88:11,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:32:45,123:231:213:90:88:11,234:210:11:40:111:36,77,5:2:12:4:5:6:42:88
21:32:46,123:231:213:90:88:11,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:33:6,123:231:213:90:88:11,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
21:33:6,123:231:213:90:88:11,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:33:6,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:7,123:231:213:90:88:11,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
21:33:7,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:7,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:7,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:8,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:8,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:8,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:8,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:8,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:8,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:9,123:231:213:90:88:11,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
21:33:9,123:231:213:90:88:11,234:210:11:40:111:36,81,5:2:12:4:5:6:42:88
21:33:9,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:9,123:231:213:90:88:11,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
21:33:9,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:10,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:10,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:13,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:13,123:231:213:90:88:11,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
21:33:36,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:36,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:33:36,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:38,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:38,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:38,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:38,123:231:213:90:88:11,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:33:39,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:39,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:33:39,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:40,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:41,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:41,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:41,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:42,123:231:213:90:88:11,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
21:33:42,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:33:42,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:42,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:44,123:231:213:90:88:11,234:210:11:40:111:36,83,5:2:12:4:5:6:42:88
21:33:44,123:231:213:90:88:11,234:210:11:40:111:36,78,5:2:12:4:5:6:42:88
21:33:44,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:44,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:44,123:231:213:90:88:11,234:210:11:40:111:36,80,5:2:12:4:5:6:42:88
21:33:44,123:231:213:90:88:11,234:210:11:40:111:36,75,5:2:12:4:5:6:42:88
21:33:45,123:231:213:90:88:11,234:210:11:40:111:36,82,5:2:12:4:5:6:42:88
21:33:45,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:33:45,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:45,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:45,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:33:46,123:231:213:90:88:11,234:210:11:40:111:36,84,5:2:12:4:5:6:42:88
21:34:6,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:34:6,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:34:36,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:34:45,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
21:34:45,123:231:213:90:88:11,234:210:11:40:111:36,76,5:2:12:4:5:6:42:88
21:34:45,123:231:213:90:88:11,234:210:11:40:111:36,79,5:2:12:4:5:6:42:88
