TIME,NODEUUID,BLEUUID,RSSI,PACKETID
20:33:45,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
20:33:46,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:33:46,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:33:46,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:33:46,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:33:47,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:33:47,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:33:47,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:33:47,123:231:213:90:88:10,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
20:33:48,123:231:213:90:88:10,54:146:176:171:98:36,88,5:2:12:4:5:6:42:88
20:33:48,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:33:48,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:33:48,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:33:49,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:33:49,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:33:49,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:33:50,123:231:213:90:88:10,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
20:33:50,123:231:213:90:88:10,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
20:33:51,123:231:213:90:88:10,54:146:176:171:98:36,85,5:2:12:4:5:6:42:88
20:33:51,123:231:213:90:88:10,54:146:176:171:98:36,90,5:2:12:4:5:6:42:88
20:33:51,123:231:213:90:88:10,54:146:176:171:98:36,93,5:2:12:4:5:6:42:88
20:33:52,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:33:52,123:231:213:90:88:10,54:146:176:171:98:36,91,5:2:12:4:5:6:42:88
20:33:53,123:231:213:90:88:10,54:146:176:171:98:36,89,5:2:12:4:5:6:42:88
20:33:55,123:231:213:90:88:10,54:146:176:171:98:36,88,5:2:12:4:5:6:42:88
20:33:55,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:33:56,123:231:213:90:88:10,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
20:33:56,123:231:213:90:88:10,54:146:176:171:98:36,80,5:2:12:4:5:6:42:88
20:33:56,123:231:213:90:88:10,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
20:33:57,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
20:33:57,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
20:33:57,123:231:213:90:88:10,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
20:33:57,123:231:213:90:88:10,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
20:33:58,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
20:33:58,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:33:58,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
20:33:59,123:231:213:90:88:10,54:146:176:171:98:36,88,5:2:12:4:5:6:42:88
20:33:59,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
20:33:59,123:231:213:90:88:10,54:146:176:171:98:36,71,5:2:12:4:5:6:42:88
20:34:0,123:231:213:90:88:10,54:146:176:171:98:36,87,5:2:12:4:5:6:42:88
20:34:0,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
20:34:0,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
20:34:1,123:231:213:90:88:10,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
20:34:1,123:231:213:90:88:10,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
20:34:1,123:231:213:90:88:10,54:146:176:171:98:36,85,5:2:12:4:5:6:42:88
20:34:1,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:34:2,123:231:213:90:88:10,54:146:176:171:98:36,72,5:2:12:4:5:6:42:88
20:34:5,123:231:213:90:88:10,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
20:34:7,123:231:213:90:88:10,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
20:34:7,123:231:213:90:88:10,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
20:34:8,123:231:213:90:88:10,54:146:176:171:98:36,75,5:2:12:4:5:6:42:88
20:34:8,123:231:213:90:88:10,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
20:34:8,123:231:213:90:88:10,54:146:176:171:98:36,79,5:2:12:4:5:6:42:88
20:34:8,123:231:213:90:88:10,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
20:34:9,123:231:213:90:88:10,54:146:176:171:98:36,80,5:2:12:4:5:6:42:88
20:34:9,123:231:213:90:88:10,54:146:176:171:98:36,75,5:2:12:4:5:6:42:88
20:34:9,123:231:213:90:88:10,54:146:176:171:98:36,79,5:2:12:4:5:6:42:88
20:34:10,123:231:213:90:88:10,54:146:176:171:98:36,81,5:2:12:4:5:6:42:88
20:34:10,123:231:213:90:88:10,54:146:176:171:98:36,80,5:2:12:4:5:6:42:88
20:34:10,123:231:213:90:88:10,54:146:176:171:98:36,79,5:2:12:4:5:6:42:88
20:34:11,123:231:213:90:88:10,54:146:176:171:98:36,82,5:2:12:4:5:6:42:88
20:34:11,123:231:213:90:88:10,54:146:176:171:98:36,86,5:2:12:4:5:6:42:88
20:34:11,123:231:213:90:88:10,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
20:34:11,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:34:12,123:231:213:90:88:10,54:146:176:171:98:36,84,5:2:12:4:5:6:42:88
20:34:12,123:231:213:90:88:10,54:146:176:171:98:36,74,5:2:12:4:5:6:42:88
20:34:13,123:231:213:90:88:10,54:146:176:171:98:36,83,5:2:12:4:5:6:42:88
20:34:13,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
20:34:13,123:231:213:90:88:10,54:146:176:171:98:36,73,5:2:12:4:5:6:42:88
